product_id,product_category_name_english,product_weight,product_dimension_m³,product_mass,avg_delay_in_days
97dd14dcd2c85f01c271127d6413f2d8,sports_leisure,0.8170,0.0682,0.08344186,21.0000
8b703da31bafff192fa02873886b9074,home_appliances,0.3000,0.0250,0.08333333,11.6667
ace96aa4dfdca4a61e0943f359a59a0e,home_appliances,0.3000,0.0250,0.08333333,16.0000
1ceecf723e6b304ffe1822e9f375fbf1,air_conditioning,0.1500,0.0125,0.08333333,32.0000
1ef5ef43b311a978115840517ac78943,auto,0.1500,0.0125,0.08333333,14.0000
0d0f800ef21c01c777f2b36329584404,sports_leisure,0.1500,0.0125,0.08333333,4.6667
2e0a1c70d32cd53538dba96b8cae229b,auto,0.1500,0.0125,0.08333333,27.0000
6a0f59f3946c8169999e2fb7e946ac96,sports_leisure,0.1500,0.0124,0.08280000,7.0000
9ccccf7b02af879feedd7b7da7a1429a,toys,0.0500,0.0041,0.08250000,11.0000
01c666c82f414c762ad21bffa56e8b49,toys,0.0500,0.0041,0.08250000,12.0000
4325528d61b94383829ce61040c858ed,fashion_male_clothing,0.2750,0.0225,0.08196364,21.0000
6f017eebbb9e5ada63645df57ea44699,pet_shop,0.0500,0.0041,0.08192000,2.0000
c34a95f3587a27afcfdc7b4ba554ce37,housewares,0.0500,0.0041,0.08192000,NULL
fd7d446e2582c5bbc8be63f9179e98ac,pet_shop,0.1500,0.0122,0.08111333,17.5000
ff724c4888bdcfb01e7028066db3bb98,toys,0.5000,0.0405,0.08100000,8.0000
a2fcd6a1cb3f947073525d217a5f82f8,baby,0.1000,0.0081,0.08096000,18.0000
4cef9b930282f9210124c6b2ee2b945d,baby,0.1000,0.0081,0.08096000,22.0000
25eb0a9d681b3515ff680cb41e69f58e,baby,0.1000,0.0081,0.08096000,30.0000
2a556bc42ff4e86b3a1bb84ce6bdceee,baby,0.1000,0.0081,0.08096000,26.0000
35b9cce4c9cd4359551a3d702b25ad4c,furniture_decor,0.3000,0.0243,0.08092000,8.0000
2c695dc2939365d813861228bc70abb2,auto,0.0500,0.0040,0.08064000,8.0000
49c95423c53618d42621bd07c1d1bfb6,auto,0.0500,0.0040,0.08064000,14.0000
01d4157fd9738ea81038316ae4cfc192,bed_bath_table,0.3550,0.0286,0.08045070,7.1667
4135a8c6b588263879a627ed27a2a3c3,stationery,0.5000,0.0401,0.08025600,24.0000
002af88741ba70c7b5cf4e4a0ad7ef85,cool_stuff,0.6000,0.0480,0.08000000,14.0000
0540951fb114c6a30e6a43562983ce9f,telephony,0.1000,0.0080,0.08000000,9.0000
44dda9168c820bed01e2030d01195d07,toys,0.1000,0.0080,0.08000000,21.0000
473795a355d29305c3ea6b156833adf5,perfumery,0.1000,0.0080,0.08000000,12.7381
4931c278377ca00652dec3734798fd7f,bed_bath_table,0.3000,0.0240,0.08000000,13.0000
186b6a12d98fb8471271f204a82a7937,construction_tools_construction,0.1000,0.0080,0.08000000,2.0000
1f41007b4fd761b2fe56b77b7e0e58be,furniture_decor,0.6000,0.0480,0.08000000,1.0000
24905035adec59d4ab5a46c13973ef17,auto,0.1000,0.0080,0.08000000,52.0000
34952b816a67556375be2aac9cab263d,perfumery,0.1000,0.0080,0.08000000,7.0000
34ed9519613c77484479167190ccaf3b,construction_tools_safety,0.1000,0.0080,0.08000000,11.0000
0db0a25da8420d8e6d918b552c3c4891,telephony,0.1000,0.0080,0.08000000,-16.0000
159ec57903b1ef5807cc73ebf66d12c6,auto,0.1000,0.0080,0.08000000,4.6667
a0b940038a7c1b3af0958334fdbf3212,telephony,0.1000,0.0080,0.08000000,-4.0000
bbdf7b7e937d9526d3acd9854d7e939b,stationery,0.1000,0.0080,0.08000000,19.0000
be0e6c61c2bcdd9a4d022ba67fd66189,flowers,0.2500,0.0200,0.08000000,14.5000
f0c28cf1f8a109a1dc6708397a353ec2,fashion_bags_accessories,0.1000,0.0080,0.08000000,9.0000
f908d3bf313a1308bfb2a46ea2685347,toys,0.1000,0.0080,0.08000000,12.5385
d37129f996d61f0584733221bbdb40bb,telephony,0.1000,0.0080,0.08000000,12.0000
d5448c89ef7dc8228e12ae75e180ba74,telephony,0.1000,0.0080,0.08000000,45.0000
e3372817fa5d5e8a0ce5db0fa237a3ad,telephony,0.1000,0.0080,0.08000000,9.0000
c4b925e40f11289063a854c47aaef129,electronics,0.1000,0.0080,0.08000000,45.5000
c72f08f769081bfde2959e39c5bde5d4,perfumery,0.1000,0.0080,0.08000000,24.0000
c8e902a9fd219512cc3fc5353a829e8a,luggage_accessories,0.1500,0.0120,0.08000000,9.0000
ace91f88d635b9e5563e36cc0a0a8f09,furniture_decor,0.1800,0.0144,0.08000000,42.0000
ae056fa650b078942afc7d9afc3199c1,perfumery,0.1500,0.0120,0.08000000,19.0000
b1ffef38f0db9fb4e1a6f91b47ec63d4,telephony,0.1000,0.0080,0.08000000,20.5714
d87ee5661dc46c5bc7bc19780f6f8360,musical_instruments,0.1000,0.0080,0.08000000,NULL
de7d3a484ee73d0be8b0b3518f910201,sports_leisure,0.3000,0.0240,0.08000000,20.0000
6aef77cdfe08cd913ecf82f04149e0d3,health_beauty,0.8000,0.0640,0.08000000,22.0000
9750263daed3988ced39eeb2f1c12029,electronics,0.1500,0.0120,0.08000000,12.8333
99dd027298fab106f907e554d5378825,stationery,0.1000,0.0080,0.08000000,12.5000
9c422a519119dcad7575db5af1ba540e,computers_accessories,0.1000,0.0080,0.08000000,13.2727
597451e58551660b4c4f0e432c7da39c,health_beauty,0.1000,0.0080,0.08000000,14.0000
8d4ff8de5e399964646ef5f4ee698076,pet_shop,0.1000,0.0080,0.08000000,15.0000
7c37e152261f0a96f89c364bd971a90b,home_construction,0.3000,0.0240,0.08000000,11.5000
7d70db7420b99e2b74c6d4277860c327,stationery,0.5000,0.0400,0.08000000,NULL
8015f5d7a88ec30688c99aa9486561f7,telephony,0.1000,0.0080,0.08000000,24.0000
5c0df984f68150bd43a1a59aaa83c13f,pet_shop,0.1500,0.0120,0.08000000,16.0000
627c9ddcab5043db4f8816ce2da1d31c,electronics,0.1500,0.0120,0.08000000,5.2000
71a62950e363cbba0816448a733a58e0,baby,0.7500,0.0600,0.08000000,18.0000
7b891eb61a8d750ec200483059eecfe8,furniture_decor,0.6000,0.0480,0.08000000,14.0000
7bdf179ad010100a0ee238b988147fd1,furniture_decor,0.6000,0.0480,0.08000000,6.0000
03624ffc0958f7ea385b6d4e088532b0,health_beauty,0.1530,0.0121,0.07937255,22.0000
ef39cf023d189c27d7387a44e89e0c17,housewares,0.0500,0.0040,0.07920000,14.0000
f9d151cf2fc10d41cce64b782856320f,computers_accessories,0.0750,0.0059,0.07888000,8.1818
eacafb130c0b9e628640cf86bc28475f,toys,0.3000,0.0236,0.07875000,15.0000
6e69b019a5ce263335eacafaa68ffeba,toys,0.3000,0.0236,0.07875000,15.0000
9e95726c7b2d65513b9f33958026cd1b,furniture_decor,0.3000,0.0236,0.07875000,14.0000
64ea282a67530101b655f890b4ac8e90,bed_bath_table,0.3000,0.0236,0.07875000,9.0000
8c34ab7fffe8c063bc8c6da88aa92185,sports_leisure,0.2000,0.0158,0.07875000,30.0000
0009406fd7479715e4bef61dd91f2462,bed_bath_table,0.3000,0.0236,0.07875000,10.0000
4b7e33b62e843418e0e924285c374739,toys,0.3000,0.0236,0.07875000,5.0000
70adb75b3b2e86cffbb697c90867c3f3,furniture_decor,0.1000,0.0079,0.07865000,NULL
53b0b6e69e80935440712605cd5699c2,perfumery,0.0750,0.0059,0.07850667,-52.0000
7f6b034a2bb30ba8e1da93017a86bd58,health_beauty,0.2000,0.0157,0.07840000,19.0000
5baf264237a4433f3646393b53c8adc8,sports_leisure,0.2000,0.0156,0.07812500,14.0000
ecb054d15ac79df23f143de21d0dea23,sports_leisure,0.2000,0.0156,0.07812500,13.0000
d0bc3fa9914a70cb48cdf42e0b18de74,sports_leisure,0.2000,0.0156,0.07812500,8.0000
09f9babe996b57d17ac9d11adf231c05,sports_leisure,0.2000,0.0156,0.07812500,12.0000
917f0d682ab52b9dc53d1f5e785946c2,stationery,0.4000,0.0312,0.07800000,14.0000
e8ad7d6a8e92ac807dc61b8b67d88caa,home_appliances,0.0500,0.0039,0.07800000,24.0000
11165ade430c6cc010bb0042fe88d150,toys,0.9000,0.0700,0.07777778,15.0000
1095f63b46911593e051ed9a0d31fe87,fashion_bags_accessories,0.0500,0.0039,0.07776000,8.0000
07a0953e98e93b89605297afa2d62c12,fashion_bags_accessories,0.0500,0.0039,0.07776000,8.6667
37f05006248fc8b0d04270ef02d24406,fashion_bags_accessories,0.0500,0.0039,0.07776000,10.0000
1799c1c2eadf9f798fd74599e6028510,fashion_bags_accessories,0.0500,0.0039,0.07776000,7.0000
281a353d0819c43883117f23a99a8410,fashion_bags_accessories,0.0500,0.0039,0.07776000,1.0000
b96115c5e5fa5f083da5650e74411738,fashion_bags_accessories,0.0500,0.0039,0.07776000,18.5000
96bdf83ce8bcf48510e8a8ab8b5fb660,fashion_bags_accessories,0.0500,0.0039,0.07776000,11.4286
1358be13996236fe81c97f6bc997fbb3,electronics,0.2000,0.0155,0.07752000,15.0000
d97c5487557a0aca3250d1d02b05a72e,auto,0.1000,0.0077,0.07744000,9.0000
f3a1a865ba61412ac17ab53f1a9c0082,telephony,0.0500,0.0039,0.07744000,19.0000
7b04f59e7ef8f6d273cc64d422557641,sports_leisure,0.1250,0.0097,0.07728000,13.0000
572a90c3bb49f037f9400e6b5937e831,toys,0.3500,0.0270,0.07714286,3.0000
1fd3bb291e0dba9d6081eb914303993b,housewares,0.3500,0.0270,0.07714286,17.2857
932a7e18ea9bb845420c70707362e0f7,housewares,0.2000,0.0154,0.07714000,10.0000
4fa953e52318e4dfc4f93407226cff35,stationery,0.3000,0.0231,0.07700000,23.0000
e6e3140cdd035e915d6d4a9eae2ccead,auto,0.0500,0.0038,0.07680000,18.0000
ead72457c58dcea14f94c2223c684716,sports_leisure,0.0500,0.0038,0.07680000,10.8000
be4e205f4a7283ce05c3b9365d283adc,sports_leisure,0.2750,0.0211,0.07680000,10.0000
ae5cad88462eb7b7b61401e31c45618e,computers_accessories,0.2500,0.0192,0.07680000,14.4000
cae8c962ad47ff05a508e6fec4146e1a,auto,0.0500,0.0038,0.07680000,19.0000
0723afa6f9a5a11c512396db0bb03051,stationery,0.4750,0.0364,0.07663158,10.5000
99b4367cf2228c8a86922a0649bee6b8,computers_accessories,0.4000,0.0306,0.07656250,NULL
5a7373ba4c9b3e13513ded06cd1986c4,sports_leisure,0.1050,0.0080,0.07619048,10.9375
4e53a453045707bbc5febcf5f32097ac,computers_accessories,0.2500,0.0190,0.07616000,4.0000
f9cce3e19235fa7d11942f69caaa22c7,telephony,0.3000,0.0228,0.07600000,11.4444
2ba4f78910f6fe61e7ae7bfa4efe2726,bed_bath_table,0.3800,0.0286,0.07515789,14.7143
94982c575245c1664b51851ec653a79e,furniture_decor,0.3000,0.0225,0.07509333,9.0000
09dbbe2c4f26cad4d560aea043f9632c,baby,0.8000,0.0600,0.07500000,16.0000
fce345e86ad30c0a8de7f92f71ecb4cc,health_beauty,0.1000,0.0075,0.07500000,9.0000
b549c6b4b6f48d8a5e899eeca74ce846,furniture_decor,0.2000,0.0150,0.07500000,26.0000
bb4580d57d11614d91c391c557e27372,health_beauty,0.1000,0.0075,0.07500000,9.0000
d69f56b9e4b6d98bc1521db5ba96846a,sports_leisure,0.4000,0.0299,0.07480000,22.0000
df44d84f970884476b76a32ddf1ace55,bed_bath_table,0.3000,0.0224,0.07466667,8.6667
3262a0950995f2a891ec1fdfe6f5a133,art,0.5000,0.0372,0.07440000,16.0000
a171b306b69fe67a7bb0873d02e9cb98,perfumery,0.2500,0.0186,0.07430400,12.0000
6c951a66dffc261311c2acc0bf0ff2fe,cool_stuff,0.5000,0.0371,0.07425000,14.0000
c0dd2eb717671a095ce97504bfba29c7,health_beauty,0.8500,0.0624,0.07344000,15.5000
85f9589f830e0dbd417232cc7f9c677d,toys,0.4750,0.0349,0.07336842,13.0000
497f3cf6e1c584b489ca78da2bc08d5a,luggage_accessories,0.7500,0.0550,0.07333333,19.0000
ea6d336eee5645b36bd18f202f90c58d,auto,0.0500,0.0036,0.07280000,6.0000
feb593f17c2f51af2932dbba3e99f1cb,auto,0.0500,0.0036,0.07280000,16.0000
f95f8434a1ff4885362c44d9d8526579,stationery,0.5000,0.0363,0.07261800,13.6667
dbb9d74e911f8db0dd4d85878064ceb3,stationery,0.4500,0.0326,0.07245333,-4.5000
4fd6ec612afa6f67b850b157f00a3368,garden_tools,0.5980,0.0433,0.07244147,11.6667
c6e4e4c07bcb50a1dc0d54fbbb7ebbe7,home_appliances,0.7000,0.0505,0.07220000,13.0000
e8c96af1d3fb65e0f0e8a0c8a707b0a1,baby,0.2500,0.0180,0.07200000,7.0000
1fd5b8526b883f92d22dc09cda3031e3,bed_bath_table,0.3500,0.0252,0.07200000,10.0000
6caa2580a19d609683ae770f296f7524,auto,0.2500,0.0180,0.07200000,12.0000
1c02c66278df52e0e945f9cdcd9259ac,housewares,0.1290,0.0093,0.07193798,13.5000
f02d2666e92bec1257a6b1ebe94274ea,furniture_decor,0.1000,0.0072,0.07168000,12.0000
5b736e2bc208fe225a4f3da85e5dc63d,others,0.1750,0.0125,0.07165714,8.0000
7a585ae6a8f9d910486651811c79f6b8,auto,0.9000,0.0640,0.07111111,14.0000
a4a65e9db92056dc3db50f09b945c270,furniture_decor,0.4500,0.0320,0.07111111,-5.0000
3a56b62f46a9b0557e724950daa575c4,furniture_decor,0.1500,0.0106,0.07098667,-2.0000
6610913b9a847f8fc5f66f13dad12680,furniture_decor,0.1500,0.0106,0.07098667,17.0000
87fea1879b20c9db733785f3e95e66fa,auto,0.1500,0.0106,0.07098667,19.0000
3879913e3a462abe3be99c14310898b5,watches_gifts,0.2500,0.0177,0.07098000,11.0000
58eaed8e153f27f810f487f2c7ecc57f,construction_tools_safety,0.0530,0.0037,0.07064151,12.0000
3ae88ae7de71731768a584f527dc1fb0,baby,0.8500,0.0600,0.07058824,14.5000
7b7827f65a44cb0a2a5a1021757fd119,pet_shop,0.0500,0.0035,0.07056000,9.7500
c4ab5e7b0c00f3b99fc11847a619b88e,pet_shop,0.0500,0.0035,0.07040000,14.0000
3f1a741cf5591384428c1cbb0ef07ec0,health_beauty,0.1500,0.0106,0.07040000,11.7895
43d2d5d7e3a65abd97422578f9d4df78,fashion_bags_accessories,0.2000,0.0141,0.07040000,12.0000
759c00ad779b5fcc09add1f1efb62417,sports_leisure,0.5300,0.0372,0.07016038,26.0000
865bfa00c1dad8f4146d3c2765f051ca,garden_tools,0.6500,0.0455,0.07001538,56.0000
81d879a43537a2803762ce12282ccbc9,small_appliances,0.2000,0.0140,0.07000000,12.0000
66a296c4ca6e6b89a44c7d6ab252aacd,bed_bath_table,0.2000,0.0140,0.07000000,10.0000
98495a200164656ae8cbfe649729ba4d,bed_bath_table,1.0000,0.0700,0.07000000,35.0000
9b7f6da9aa9f1e413a63bec7924fdd38,housewares,0.3500,0.0245,0.07000000,16.0000
7b07f25dab76a821beca96d40ee0553e,bed_bath_table,0.3000,0.0210,0.07000000,10.0000
2daba1ba2b585317701770c97f0a3c0b,luggage_accessories,0.1000,0.0070,0.07000000,9.7143
3758055ab2434bd36ac78e00b15b5cf6,health_beauty,0.6000,0.0420,0.07000000,15.6250
19ff2d1670779cdd13a453274509bc1c,fashion_male_clothing,0.3000,0.0210,0.07000000,5.0000
41483859d76267ad9a2c8d0af4a76266,toys,0.3000,0.0210,0.07000000,22.0000
418c8127e2810370323241e326874320,fashion_male_clothing,0.3000,0.0210,0.07000000,10.0000
c653e7a97b25d05bbe5df45bd142ed5f,air_conditioning,0.2500,0.0175,0.07000000,12.0000
cb1cbe2b417948bd4a3e3419ca360d47,small_appliances,0.2000,0.0140,0.07000000,13.6667
cf1817039c1c86d9f7a5991817794083,home_appliances,0.2000,0.0140,0.07000000,0.7500
d40788ec5b01ba52711983b9c54b36e6,fashion_male_clothing,0.3000,0.0210,0.07000000,15.0000
e1717ed4c8d10ca8117e64019d6cb0d0,cool_stuff,0.3000,0.0210,0.07000000,3.0000
c971d649c40781eec263978c8b5b192d,auto,0.5000,0.0348,0.06963200,7.0000
cae79e3b5c787c231543fa415a20b5cc,garden_tools,0.3500,0.0243,0.06942857,-1.0000
8988d11aace15e3c9e25763c6d87dcf5,fashion_male_clothing,0.2000,0.0139,0.06925500,NULL
dff20ba2dd059040c0940992753c0a58,computers_accessories,0.1000,0.0069,0.06912000,13.0000
391a014a66920fa0ce468319264e0232,consoles_games,0.5500,0.0379,0.06888000,15.4000
4b9e7007ca824be245d93214d52e993a,garden_tools,0.3070,0.0211,0.06886319,12.0000
82183967d9fde935fc0b0189bb68ccec,luggage_accessories,0.5000,0.0344,0.06881600,14.4000
8e4359ade56e8a653deb63400dcd994c,toys,0.5000,0.0344,0.06875000,19.0000
5f4717c32cb957e5faf8d9271dce3fd5,health_beauty,0.1000,0.0069,0.06859000,8.0000
9abc4291d7bc21602d442fbfcef85b15,cool_stuff,0.2750,0.0189,0.06858182,24.0000
2b1253c7c4fc2b039a4a91b0a5f1cc68,furniture_decor,0.7000,0.0480,0.06857143,13.6667
061fa9845070ffff2d23e8e10bdf8edc,furniture_decor,0.7000,0.0480,0.06857143,9.0000
bef13288a0f8b26d763411ced1dfa268,cool_stuff,0.3500,0.0240,0.06857143,NULL
bf6c420d93ff5c0a5d8fd3b6c975dbd5,furniture_decor,0.7000,0.0480,0.06857143,16.0000
cff0d5ff45d091f27fcc58876b8d271c,furniture_decor,0.7000,0.0480,0.06857143,-40.0000
ba9a847a2c023953743ba9e5ef6c88c6,home_appliances,0.2000,0.0137,0.06825000,8.0000
250d000589d1bb22d6ec81449f05cf20,telephony,0.0550,0.0038,0.06818182,6.0000
1556a0ea84fd60589afa0d9618c47505,health_beauty,0.2750,0.0188,0.06818182,-10.0000
373a617610cfa1c7e1998fb1bfcdd51b,consoles_games,0.1550,0.0106,0.06812903,0.0000
69faf0d53eb73597d6cfd50175901a56,health_beauty,0.3000,0.0204,0.06808000,46.0000
bca99cf9bf7b0bd7f56c29a6e297f757,perfumery,0.0800,0.0054,0.06800000,7.0000
db10315b99cdff7ca831c2a44ed5b601,home_confort,0.3500,0.0236,0.06750000,14.0000
ec22e13f6e6798a040b5e4db9d434e59,toys,0.3500,0.0236,0.06750000,-4.0000
3220cbacf7d9905cc63c2920c3dbd13f,perfumery,0.1000,0.0068,0.06750000,9.0000
3511afc30ca77506c2e4b8574517660e,sports_leisure,0.2000,0.0135,0.06750000,7.0000
0ef509449287240ee39e57b7eb630202,sports_leisure,0.4000,0.0270,0.06750000,16.5000
01503fbd89d42654631476b292b8bc8c,sports_leisure,0.4000,0.0270,0.06750000,8.0000
0a56efd5f050d3f861a04c6f005d1128,home_construction,0.4000,0.0270,0.06750000,15.0000
54dca21ee79ceeb14349eefde174341a,housewares,0.4000,0.0270,0.06750000,13.0000
5eccc2d95245db3260989916f2646afe,luggage_accessories,0.4000,0.0270,0.06750000,15.0000
6269367991dd832f09999605131f2c54,auto,0.4000,0.0270,0.06750000,27.0000
75a97eddd2c4f87073f7ae075a32989f,housewares,0.4000,0.0270,0.06750000,8.0000
24c0de23191c9450049b2b3d8749ad35,bed_bath_table,0.3000,0.0202,0.06738667,10.2500
1ee194d6fcec9e4cbaeef1a99a6911a2,bed_bath_table,0.5000,0.0336,0.06725200,11.5000
e8978d476d166c952ffba0ba4b94097e,bed_bath_table,0.5000,0.0336,0.06720000,14.3333
ea650c84a7d5aaf2a2c5f1b108de8f7c,telephony,0.0500,0.0034,0.06720000,19.0000
7698c2e9ec5dc2b70af8c1c8ac245cae,health_beauty,0.0500,0.0034,0.06720000,27.0000
82171fcb587a3c4da7db45e5b6527a3e,bed_bath_table,0.1000,0.0067,0.06720000,20.0000
8baa04d18d4b88b620189531e5222f1c,bed_bath_table,0.5000,0.0336,0.06720000,20.0000
d3013b06b7a68f7ea7f29d55377d9bd2,toys,0.9250,0.0621,0.06712649,15.0000
8948d630b987780fb97c5de8edbff85a,sports_leisure,0.0870,0.0058,0.06703448,4.0000
0705b33fb285827a578fce4899f1b921,sports_leisure,0.4000,0.0268,0.06697500,11.8966
5291f2fd6367110ed90adc7a8da2f261,stationery,0.6000,0.0401,0.06688000,-6.7500
8719507b451f0290b7a707f076458264,housewares,0.3000,0.0200,0.06666667,32.0000
da7a746a5e1464d8e8ee38bab3afa5b6,baby,0.9000,0.0600,0.06666667,13.0000
f529ca0f6c6d8ea226840a3ffb3109ea,stationery,0.7500,0.0500,0.06666667,14.0000
e936308f97d9eea5a750bea27dcfc6ec,furniture_decor,0.3000,0.0200,0.06666667,16.0000
ed6fbe9d8190ee9110b95ce820fc9f02,cool_stuff,0.5000,0.0333,0.06660000,10.0000
681d59c14b2515dcc09149055ba5b0c8,bed_bath_table,0.5000,0.0333,0.06660000,19.0000
7e67ad012ae8e50272b3856ec8e63667,bed_bath_table,0.8000,0.0532,0.06650000,9.0000
242edc6b84c00f0d48c664a020a92c52,luggage_accessories,0.5000,0.0331,0.06624000,17.8421
2e8e86c56790104d65709ca485a26281,baby,0.5000,0.0331,0.06622000,14.5000
d71ea20de013251a448d2a16b1defa1a,stationery,0.4000,0.0265,0.06615000,15.0000
dc6217e7f9d8c15039ca95b702ce7e02,baby,0.4000,0.0264,0.06600000,5.6000
7de123c822c488ccab0151f37a521b5b,housewares,0.1000,0.0066,0.06600000,7.0000
3362ea39c2b9a88dc82f2cd6f6838bcc,housewares,0.2000,0.0132,0.06600000,12.2500
2a8c2836c76d1810ac79e84bbdeff3a3,auto,0.2750,0.0181,0.06597818,8.0000
2267b228a5bcef6dcc0fd584a4512908,health_beauty,0.1850,0.0121,0.06564324,14.2000
0663a33c86fed5322e603ef430775b7b,stationery,0.8000,0.0525,0.06562500,15.3333
dde21a870db774b452a7286b5e3035c5,toys,0.8000,0.0525,0.06562500,14.5000
bd6eb9532e448ca538cec41d0b9dc228,musical_instruments,1.1000,0.0720,0.06545455,11.0000
99903e1e018dd80869032e7e79802059,stationery,0.3500,0.0227,0.06492857,2.2222
fdc7f0715c1b1ee11b31922f0b23c0b4,toys,0.5000,0.0324,0.06489600,7.0000
dac245c10d9ccd0f3dd3b14f4b7c4b7f,housewares,0.1500,0.0097,0.06480000,19.2500
ed0a1bec6300918e25cecb6cdb2a2c0b,health_beauty,0.0500,0.0032,0.06480000,9.2500
c63857f1b80521fbf01eb987423d0ccd,sports_leisure,0.1500,0.0097,0.06480000,3.2500
a3648c962d60ced36f589f0500cdcb60,auto,0.1000,0.0065,0.06480000,19.0000
b2e7c39bb137bb4b3651862c6b611468,computers_accessories,0.1000,0.0065,0.06480000,12.2000
00fefaf41156bb4b0d850fb27da97897,sports_leisure,0.1000,0.0065,0.06480000,15.6000
576327798e521889c9a2b63d732cfcef,sports_leisure,0.1000,0.0065,0.06480000,12.5000
624a104988a613eba3eae6cd9132d397,bed_bath_table,0.4500,0.0291,0.06476889,14.3333
56a37c8f41558bf4f515e0a835083543,bed_bath_table,0.3000,0.0194,0.06468000,11.0000
3a5dc69f4360ae2f4561d165c2ee8fae,baby,0.5500,0.0355,0.06450000,12.5000
502b4749fa10a4ce4438cd3cc7946308,furniture_decor,0.5000,0.0321,0.06429600,16.5000
10714d6a49c0af9ccdab2d806887c5f5,sports_leisure,0.7000,0.0450,0.06428571,16.4000
3c61c2007c26ec50365d6c385e088ca1,sports_leisure,0.1000,0.0064,0.06426000,4.5000
cb2a50959c992d8d56a80c45b59e0441,sports_leisure,0.4000,0.0257,0.06422000,14.0000
e9d5d95031539a8b32c057e158db4977,toys,0.3890,0.0249,0.06413368,1.0000
7ffd59e4a33610e863f39cd3040ae7b1,auto,0.3500,0.0224,0.06411429,12.0000
05df88a280f9c6edca3b2f5f9b3e75ad,bed_bath_table,0.5250,0.0336,0.06404952,6.0000
5d10b3779b68d58be0fcc46a1ee79689,auto,0.8800,0.0564,0.06403409,7.2857
6fc029e77559f1864748702ba9f3c1fe,auto,0.0500,0.0032,0.06400000,7.0000
9b20cbe99cd2a76d917fd7c13cc75384,computers_accessories,0.1000,0.0064,0.06400000,5.3333
8d7fb99738e3e3abeeb1aa30d3c7f69f,fashion_bags_accessories,0.5000,0.0320,0.06400000,11.5000
4b6563a1f29c21523ddf75fc04abe980,furniture_decor,0.5000,0.0320,0.06400000,1.0000
0d43f8d3ba891d985e8087bf048d3f85,stationery,0.1000,0.0064,0.06400000,3.0000
23d625ed972ea9221c3d375ae3f15bef,auto,0.0500,0.0032,0.06400000,9.0000
1bcb8c6da1776e8ce06e459213adec74,bed_bath_table,0.3000,0.0192,0.06400000,15.0000
e54ff091b59423b5fa989f753d3bcd8c,furniture_decor,0.5000,0.0320,0.06400000,7.0000
cf36ff4eff95a0e88ade26f685c1f8a1,furniture_decor,0.5000,0.0320,0.06400000,7.0000
e0f55a53bebaae74a51a8fb9639681d6,baby,0.0750,0.0048,0.06400000,15.0000
afafa875b12e60624062223c05833433,furniture_decor,0.7500,0.0480,0.06400000,12.0000
f19ff6e54cc3bbde7ea7d0ff820b7072,home_construction,1.0000,0.0640,0.06400000,11.5000
f5d5fa2bc95883494c61ae05a351348a,auto,1.0000,0.0640,0.06400000,3.0000
b35fdaf3bc14c8bdeed3f6bea571d5e1,toys,1.2000,0.0764,0.06370000,10.0000
688f41cea8b772c6901d723e73b74579,luggage_accessories,0.6000,0.0382,0.06370000,15.0000
ff0303657c756073d669ed516070eb3e,air_conditioning,0.1500,0.0095,0.06365333,6.0000
f1f2a5b4dd03a85b61b03156b1c9f236,fashion_bags_accessories,0.0500,0.0032,0.06358000,11.0000
4e5649d10a8a7453bb3957caf1cdebf4,auto,2.4130,0.1534,0.06356693,-15.0000
62177bb58dda374cc02e6cd2616996a1,industry_commerce_and_business,0.8500,0.0540,0.06352941,17.9091
726838a1b5bdf32e2fc8010f0807bd46,market_place,0.2000,0.0127,0.06336000,7.0000
562889377528e3e535225d9df0e6883d,pet_shop,0.1000,0.0063,0.06318000,12.0000
0ef32bf6866d39b5b0ae604798ecdae4,pet_shop,0.1000,0.0063,0.06318000,28.0000
13c20e4b6e3e7d4f0f336fedcf4198da,stationery,0.3000,0.0190,0.06318000,16.0000
cee13c9267bd4ee40fed850b5a4ecfa6,pet_shop,0.1000,0.0063,0.06318000,12.0000
c6f208a57dcc1f0a7bd262cd2e604194,consoles_games,0.6000,0.0379,0.06314000,15.6667
23429572ca0a6901f36825829cec09b1,consoles_games,0.6000,0.0379,0.06314000,15.0000
bde17838f4e4b0da69933dc1d8e07598,fashion_bags_accessories,0.7000,0.0441,0.06293000,29.0000
75d3880783e696c130527f026ee302d4,sports_leisure,0.4000,0.0252,0.06292000,29.0000
0fb24ffeb90c073288dd0de0d015cd51,luggage_accessories,0.6000,0.0378,0.06292000,13.0000
624846a50026c57927e1156335b120f6,sports_leisure,0.3500,0.0220,0.06285714,1.0000
301b4cdcb73666033d7c96fcb1fc758d,tablets_printing_image,0.5500,0.0346,0.06283636,16.3333
955d159d5f3a5d16c3808fcb7705224f,baby,0.0500,0.0031,0.06272000,20.0000
ff92ca9bb0b3f4ec00a9b76c9f68cb3a,small_appliances_home_oven_and_coffee,1.9250,0.1207,0.06267948,12.4286
19445bdaf8aa12c9f56199be2b2d56e0,furniture_decor,0.4500,0.0282,0.06261111,12.3333
183770fe75350bbf19c623927e1c0f72,sports_leisure,0.2500,0.0156,0.06250000,28.0000
186d7d472f062ca6ef30689faa935d2e,housewares,0.2500,0.0156,0.06250000,2.4444
1ceb0f188c42888c33459e15c22b2c8e,auto,0.2500,0.0156,0.06250000,13.0000
14ff2fd93669cee55ac37385a7409d5d,toys,0.2000,0.0125,0.06250000,9.0000
