product_category_name_english,product_id,price,num_orders
telephony,de12bf624c66b90ad178ac441cbfbad6,19.9,2
telephony,e33c23f84ae4675691f3254c27d583d4,19.9,2
telephony,e3ef50d542d4e6477fbcf202a02ef040,19.9,2
telephony,f71e07cf6e6d621aef3ff698bc4f2819,19.9,3
telephony,ffae6024df16802ba75f761d9aa24367,19.9,7
electronics,08c816d9a716567bf436173ef6f5f12e,19.89,16
computers_accessories,dcecb611ba878d5d8c7853585b285c12,19.85,2
computers_accessories,f9d151cf2fc10d41cce64b782856320f,19.74,11
computers_accessories,70358ca9f95694a2b9e41eed6edbd7b3,19.7,2
computers_accessories,42e3e1a52d783ace62d11a17c88c1324,19.69,5
computers_accessories,b18c7c97215e57be54e530e4db4eadd7,19.5,2
audio,613a1da144b1ad65ab2cba8d417ad350,19,3
telephony,0fe46ce0313d625bd5c3b7e0bb918d55,19,2
computers_accessories,0ff3339eba4028a9dc569a61229c465a,18.99,5
telephony,209c968305b3c2ab858608fc0b21e7e0,18.99,4
telephony,3a98bcea866c31f53b35a41d3822f908,18.99,6
telephony,3eb48f70bd1ffaba382679c71ad7040f,18.99,2
telephony,410d5b211dce5611e7a6412bf0cc30fa,18.99,6
telephony,413fa9f96b1e08ca73401f596e63dae4,18.99,2
telephony,494e28e86f2b12df2d95e9d55266ef4a,18.99,2
telephony,5f0bdec2fb222061ed8fe52586a5957d,18.99,10
telephony,6c0405ea1704f19465d1dc6314b1a9e5,18.99,2
telephony,77d1b9fb8d3858f503316105e9ac6c51,18.99,4
telephony,7da9810448a8f92f73339d58b1dd73a9,18.99,2
telephony,951cb45d30e716a846d8cf5874034e56,18.99,6
telephony,95c2c14503645a9f87cf2401c523482c,18.99,6
telephony,964011954f788aa4bd0dcf7b04056d81,18.99,2
telephony,96d6c71675adc35bcf32f970cdffe2d6,18.99,6
telephony,a00a22560435cc439faf6163eabc1ef8,18.99,6
telephony,ae9b8e8d0dcd7ca369276380ee8ce659,18.99,5
telephony,b730365b62134e629a014f00f0b74904,18.99,3
telephony,d2686065b870834cc92605a5b9ec84ba,18.99,2
telephony,d952c09021388fd5b1e5f914f559fb10,18.99,14
telephony,ef7de0bbb0e0b0110c270e9381719761,18.99,3
telephony,f40ef461e35cca158e568c17293fb5be,18.99,3
telephony,f5d7145132f3a1e1bfb220ac72d803c5,18.99,2
telephony,fcf311603fa276d415c006188e7bd070,18.99,2
fixed_telephony,d556492cb91418b6a9d9613592b4367f,18.99,2
fixed_telephony,f4a53b6154c996879ab3efb88b2af77e,18.99,2
telephony,4ae634441e444ca4bc85903cafe98d73,18.95,52
telephony,c660a57acadc9b699411b907a7b8d1c9,18.95,2
electronics,11fae4b61d8f3af1e807e521d268810d,18.9,3
electronics,2a6d3f9c3a96e62e0ca38559cbf6410b,18.9,9
electronics,2c1a7a693a0c48d9e0327e9b6939bbf8,18.9,4
electronics,35819a9e5342bae7ad7a0016460dee25,18.9,3
electronics,627c9ddcab5043db4f8816ce2da1d31c,18.9,5
electronics,7ae8d9b8eca8a6daf066e53ddc7034d3,18.9,12
electronics,82e4ad16521ca131d95e198d507db370,18.9,42
electronics,8bab563be2e3316280e3990af91da7b7,18.9,13
electronics,8e7c6eda914c6feee0ee99555bb92d39,18.9,2
electronics,915c18c67d0b3cd469475eccc0d1a7bb,18.9,5
electronics,921a192e87274fd48d2e395b0a4facea,18.9,2
electronics,9b0ad21bbd4384f9ebc28a688e1e81cd,18.9,9
electronics,aa68f61c9b2dbcd9cce6c45e80dfbff7,18.9,7
electronics,acdd408fe971bbe29a81f8febb575ffc,18.9,12
electronics,b944aabf1fc45c01599ee96c7f4d533e,18.9,15
electronics,ce8a29973a1fed3f8d22ea5514d9ea07,18.9,7
electronics,d4f5afce58ebf89ef1186236c54d2594,18.9,5
electronics,e1723cc3f4bc8a361b57f8c8b97959af,18.9,8
electronics,e2624fe97e3d11257b2f000e8b96edc6,18.9,2
electronics,f51dde119b9a90e3c7464f0cc45c0953,18.9,12
electronics,ff29d8cb1cd0cd5ea37b80dac9939e1c,18.9,24
computers_accessories,2d000576ada7098440d09be3e8b6ff5d,18.9,2
computers_accessories,aad225c687cc75ba1148d41f2ce414c2,18.9,3
computers_accessories,c3f6113d5b61bc95468432072b27e23d,18.9,18
computers_accessories,f8b29b398eeec313dd704d04a432af3a,18.9,4
telephony,283f243bb09e48e8f324d175182d5cfa,18.9,10
telephony,3bbb1f94c6871212f10e8c25012a8e19,18.9,2
telephony,57fcacc3434a1f2f2b039c1b4e61f5e1,18.9,11
telephony,8fe1065427012c8b98629be50f60c193,18.9,3
telephony,9cb42a0117f7a4098d69936a6e772481,18.9,2
telephony,cf0d29a0ea1464f4c3e5594d0746c51b,18.9,2
telephony,dc491f9f25ee589f7daee8c44672b8ee,18.9,2
telephony,dce4459168283eed926d7af76ba39e02,18.9,4
fixed_telephony,040088789b98987ea1df150fd7fabfd7,18.9,2
fixed_telephony,666b4be3c007e9e960642dd6e0d88b17,18.9,2
computers_accessories,e6b314a2236c162ede1a879f1075430f,18.6,16
telephony,77f11bb30ec0116ada15b3ff106b744d,18.49,4
telephony,8db8c6b5b338e7a8d3332037c2c218f7,18.49,8
electronics,01604238fbc11ce379e537a76b26bc94,18.32,2
electronics,0701bc9fbbb6612a2e7427a3e7ddbf6e,18,2
electronics,1055eeaf8ff86006605e1d7caa3bf310,18,2
electronics,cf9ffafa00d206fdfbd68c1e42bd5430,18,2
electronics,d2b42ba1cc7c04d6f6e4ea54392b95fa,18,9
computers_accessories,054b1ab366729788a3717961085aec01,18,2
computers_accessories,f457c5f0c72ba4cae17636c5174add2e,18,8
electronics,2e513e110e3f95926fa3d1ac44444ff4,17.99,14
electronics,33ab88b1e48538d846cd26ea55d34108,17.99,6
computers_accessories,3871b7939245ed35ab97c7d3924c6862,17.99,5
telephony,2756f88aa420dd0c5aa25b2db78d4664,17.99,6
telephony,2acce4db469045e8f9a863028abce19d,17.99,15
telephony,8aefc25069d9ccef99f9f08d4a869ac4,17.99,2
telephony,d7238572bdd6dc8facf58ab8f0e3cd29,17.99,7
telephony,e07cf6c8c490ceac43740740459d87ff,17.99,10
telephony,e282624d8c82e04983f125e167eb4521,17.99,34
electronics,266f0c6925e7873790f11b920c701190,17.9,2
electronics,35ebf08a93899d44e756809e11b14754,17.9,45
electronics,71fded7382fbf17d5b2f1c5814b6be2b,17.9,3
electronics,a996589ecdf800089835934a0360ccc3,17.9,2
telephony,12f066474dfa3c415c169051c5e1967e,17.9,14
telephony,4c7135793bfbc474845cef259450e694,17.9,2
telephony,9749556e02a50c6e4d3535bf1b5be56b,17.9,2
telephony,c7c99e372ec2f873701c20e3a00ff29c,17.9,4
telephony,eaa57ef2c6f400e0ca6fabc628ea1cf0,17.9,5
electronics,6fb016838aaad4bf1ad6999980e1c2ef,17.89,2
computers_accessories,6b61c9889ff5ea54a786b54fff36251f,17.5,13
telephony,5264bb8a8395e30c0d59ac73be2c7613,17.5,5
electronics,0d0bc6cf9765ffe8b4d3103138c96cdd,17.49,3
telephony,542a646898298499b45840efc15775e4,17.49,4
telephony,ed77034b92386a1a8cfd3c648d715dde,17,16
electronics,d7fca8718416c61d99e75a1d0129e822,16.99,4
computers_accessories,465b705779143ae0e43048b1a25007a1,16.99,2
computers_accessories,52d9fae94c2e139cde2318ee1e3a9d1f,16.99,2
telephony,59fe488ea6ac9439bc86663f4a564c23,16.99,21
telephony,cd0c6e2f80f5a0ea7e366b01bcb66154,16.99,9
telephony,ebcf9e2edf1b5ef61117102401561d4a,16.99,2
fixed_telephony,80dfe643d04536672f84431155e07728,16.99,3
telephony,d24dd388a7b9f9c2efcbad7dc6cca05f,16.97,3
consoles_games,0129d1e9b29d3fe6833cc922374cd252,16.9,7
electronics,6e4918d7c7d1499da5ef7bae5e0cdef6,16.9,2
electronics,8994980b6420059104bb47e2cb680e0a,16.9,2
electronics,9d04b62c69bd020f5b68d1f887b7c930,16.9,2
electronics,ab959a147167f22f3e0c05eb06845771,16.9,7
computers_accessories,34d94359772f0bc123b585b23014e311,16.9,2
computers_accessories,5a4ec7366f4a5fddd269c4d9a047c6c3,16.9,2
computers_accessories,acdb0f19ecde303b46ede05c270ad40d,16.9,4
telephony,13d3b13128633fbe0d43079cdfc7582d,16.9,3
telephony,7344630ca6c1a4917e55f35c729baa7d,16.9,4
telephony,af9e48cebe89ff658db6f0daee3d8057,16.9,2
computers_accessories,3ac52f93c2299daa201fbb7ff36546f7,16.55,7
electronics,2b7fd8137a4b6427e3547cd05d3aca49,16.5,5
telephony,23365beed316535b4105bd800c46670e,16.5,31
telephony,88bd8458fdc2ceec3e71ef1d867a7b45,16.5,9
computers_accessories,efad749f1311a53b69d30ceed3baa52a,16.16,3
computers_accessories,165cf891cdb818da8293163bf0a9b2ba,15.99,4
telephony,6c2fe5434c020b8dbca31fc36b64a2d1,15.99,3
telephony,7a9cf133da2a6494259ffeeab11b6276,15.99,20
telephony,8c8cb3d0f2853c44cbf9561c7d93beaa,15.99,2
telephony,b0835e7780b8ccb0ee25440576992a23,15.99,3
telephony,e7d7558873ff13253317bd0aac27f072,15.99,2
audio,59166cb25207e97d04951200086920b3,15.9,2
consoles_games,3904e66405ea8ec8d104534682a38c6d,15.9,4
computers_accessories,1fafb4fdc8f7b3d202cb39f1218934e7,15.9,2
computers_accessories,a346944c1cd1e118e4ecc398e51f03a0,15.9,4
telephony,9c33575aa341a769bf00ea6e3cd12e6f,15.9,3
telephony,a9e0a3a894f4bf7844830c090853c3e1,15.9,5
telephony,b6acad95bb80b9f438b3496bfdfd8257,15.9,5
telephony,c8f57335e06d8d4e73e34057dc92cfbe,15.9,6
computers_accessories,00f179926ae5965cd6ff548d765d8a61,15.87,3
electronics,3f0376e782caf27ef19342d8e5c7e6f5,15,9
electronics,44fded21627553d1886d459384bbce06,15,34
electronics,7f40e8df98cfbfbee8f953bb798fbc6b,15,2
electronics,891fda5230e6e284e5430ded76eebcd7,15,3
electronics,b42f9966116a4518f832f1a13ec8456a,15,5
computers_accessories,2fb9e46750ac55362f7b642f12b5835b,15,8
computers_accessories,98e5d3ce2fa01b7829c3e1b1ae40646a,15,2
computers_accessories,ae5cad88462eb7b7b61401e31c45618e,15,10
telephony,059fb7d4b3383690a65610a1d6320e7e,15,2
telephony,2c0193cb0a0c27ac08f43eaa834e50c3,15,2
telephony,dcb7642f668e09b75d526454940124b9,15,3
telephony,f58749565f856133a556122fbb08784b,15,2
electronics,52a085323b6c368f0ab93e7540614992,14.99,2
electronics,7822d1f226e657d5c98ce5a18bd0ad94,14.99,3
electronics,c450c2e066134b9a836264ba72586ff6,14.99,11
computers_accessories,41905505467674f4496fd2f6e9ebae6f,14.99,5
computers_accessories,4e53a453045707bbc5febcf5f32097ac,14.99,6
computers_accessories,9a6283d6f1e4fb8602400d89cd25dafd,14.99,2
computers_accessories,b5466db4cecf95c3c1be0ba32538ce1a,14.99,4
computers_accessories,ba41a64f60b89524bea9c75894ffb760,14.99,2
computers_accessories,c67a6a85a57f4d216bdb8dbe8724c3ae,14.99,2
computers_accessories,c69da983317ecee971f64fc8202c959a,14.99,5
computers_accessories,d33a74e1b6cfc152b6b3f43324d54987,14.99,9
telephony,5a09313e3a42d69ab0b9fe5cb5e45341,14.99,2
telephony,983c7856ce570305f1156d5731ea0d98,14.99,2
telephony,98e70aafc39bd58a8a9c4f27593831db,14.99,3
audio,a59fb60fddcc72a9878b7ed5cb69d8e4,14.9,45
consoles_games,9f14f401fce2d9ddd450e7ce60cb7f5f,14.9,5
electronics,12ce53b5f757dfcb8e78117caa2d6ac4,14.9,2
electronics,4b633d15945d2ad44c91f29920d2e75b,14.9,2
electronics,5176d8670222d50ebbe4d4c5dfba2b49,14.9,22
electronics,75fc57fb06b1d35ea433e16ecbf5a6bb,14.9,2
tablets_printing_image,ab0a97f604550b5b5b99180a6dc04461,14.9,3
telephony,0b43cf5c79d088cfca305c4ac3ce50b0,14.9,2
telephony,2f4b132305af5173ac8923892200f597,14.9,3
telephony,b1ffef38f0db9fb4e1a6f91b47ec63d4,14.9,8
electronics,2c0b8a973e616502de1d80482fb9c5be,14.89,10
computers_accessories,55953c1454eebd2ff9d29c698d9310df,14.7,2
electronics,97b3b8e8ed22d0ceb3b3c520e806a334,14.6,23
electronics,75c1defd23a9893201a8bed3740168eb,14.5,2
electronics,394b16cd32e9f883365dd7ebac4edbe0,14.4,15
electronics,8c38d21062ec6ee492c3500d01150b7a,14,15
telephony,500870614ddcf5bd84f7d26861026c8a,14,32
telephony,b23cfa104a0f297458ecebea590a33d5,14,2
computers_accessories,e791e580a2421e4471aebb0629c705c1,13.99,6
telephony,ab9cf155f8280c3739b09fe341a185e8,13.98,31
telephony,d70a73b4d166dd09290e3b484ff14b82,13.98,2
telephony,c4444723412f21a52a81a4c14eadc0fa,13.97,3
telephony,49454c6dad93119e2815c43df82b2f57,13.9,3
telephony,0736b2e56f06e14d3aa1bef54de26052,13.87,5
electronics,c3097e07a0a5de0d4b4c836d90c5a284,13.7,30
electronics,f40136f242faf929007cdb238c302208,13.7,2
electronics,0e40b1ed4cfd3da1962ec91913e54ba8,13.65,15
electronics,5c86703f3b01f9df579c3a6232bb908b,13.65,7
electronics,610c673331ac3c4fa0f393ce5af9aa2e,13.65,14
electronics,7ce94ab189134e2d3c05f496d635419c,13.65,106
electronics,cadb69af336c16aba5c5223599821245,13.65,26
electronics,f4a38926843e01497a3f63a5d5740c72,13.65,20
electronics,f62cbf4416c9ef8e1b4e8d5279891f24,13.65,18
electronics,f89d2b130b571d24532514dca6fee2a8,13.65,12
telephony,41db6d8062fcd38410c699743ccc0265,13.47,36
electronics,3f3695c50cf443bfc1058ce0c8ab6a46,13.3,15
electronics,27fdfad2c6a8f91606eb41ea396785c6,13.2,11
computers_accessories,4c82c8d31845d751d797debc3d03697f,12.99,15
computers_accessories,7e11ae887246415c90fed7132bda6876,12.99,2
telephony,2b8db93524783231aa75136bb201e659,12.99,3
telephony,91b08d34d0ba4db44da2dc382867ba49,12.99,31
telephony,c4aa0ceec0529a29290c24f2bb490b3d,12.98,2
electronics,4f2174962b85f6f08d3258485d9de11a,12.97,2
telephony,07691def223b4568e8ecb5a5b30574b1,12.97,6
telephony,127d3b28487be63864af02f25333decd,12.97,7
telephony,25d6edcd216a9ee579f19f92d694f7d5,12.97,14
telephony,c413fa08b405af6edb9d49e85e241c08,12.97,13
fixed_telephony,01586bfbe1d5449887f1cac4ad1fbd02,12.97,2
electronics,d12ad7f92749db41296a64e02c0bd5c8,12.95,5
electronics,1b14ba724d4ad3094f074ca9b36aae05,12.9,2
electronics,216bfe821826c195bf9da55b12a6c296,12.9,3
electronics,26f76ddb0070c797bd15228e8e085023,12.9,2
electronics,39678bc6ddb608fa59c306b78f51efe8,12.9,3
electronics,67ee002d7de2ab248bef398033830866,12.9,12
electronics,75b433ca888fe027b18dfac89a284667,12.9,6
electronics,87a71ae93900ab55fcf685c8040769b3,12.9,37
electronics,9bfadd7644ba1f2c902fe81420c53b46,12.9,4
electronics,a16a8eed860c19b57d6326c7f6936d3e,12.9,2
electronics,aedeeed7f1b4f0f8be40518d70991770,12.9,2
electronics,e4ca5b20cfe1a020e15e36fe14e880ee,12.9,25
computers_accessories,2edda1e590d6c19e5da8e72acfd2a492,12.9,2
computers_accessories,fd1b303c073ff6cdf78c7ad4d25b5409,12.9,4
computers_accessories,d2f5484cbffe4ca766301b21ab9246dd,12.88,52
telephony,0a5ddeb81c96fe4e5065466ee8756ffa,12.77,2
telephony,4debd977b5bc245487ec61b7961b16e3,12.67,7
electronics,ac85747ff00cf2a5cb1ef0901c7b21af,12.65,4
electronics,0727e18d559a15ca5b2b9f76274d19ec,12.6,2
telephony,827f677ed9cd1e18a5f4e8ecd4eb7489,12.5,10
telephony,aad1c338e2a8906e2040a2fb0861acbd,12.5,7
telephony,cfa7ee31b3e91eacffe78176dc964965,12.5,4
electronics,9c8d68903b5106018c797e0e862ae55d,12.3,10
electronics,fbd925d80d07790dc9f61463efb3c64c,12.3,4
electronics,67301eee7b845f54ee9df341fb8393de,12.25,9
electronics,ab1f9387c0627dd24000bfbc54fdeee0,12.25,69
electronics,b9a4af1c160ac5edcc68db0b88785ea1,12,3
computers_accessories,d53fa4385b1c7af4bc099d079edd4b32,12,4
electronics,c37e775cc9f2dd910db751444447fa3d,11.99,8
cine_photo,c3798d484fb730f0b5c23af0d5361595,11.9,10
electronics,67af4652c2b8667182c0071f68af84bb,11.9,3
electronics,f63623e4b513b69f115a2b34b9667938,11.9,3
telephony,41f447e263110b954a7e52f6052ab5e1,11.9,5
electronics,2e830c73f28d3b8542af03cf2637dfc4,11.6,10
electronics,d272d0921188b0bd91542d704b21404e,11.55,12
electronics,f89cd865cac300a9bf1320dd8f0fa223,11.55,12
consoles_games,94a6c010ef78e62cab34c6caf0a69b5f,11.5,11
electronics,c4b925e40f11289063a854c47aaef129,11.5,2
computers_accessories,554e48b94bf084525ae0fb37b9ed7f84,11.5,3
fixed_telephony,913580fde3e72c3b3e4ce0b79963bee6,10.99,18
electronics,c71a9c53596bf311acd9e298a0b3dc42,10.9,9
telephony,fe7976532777922f0d60261e75f7ad36,10.49,6
cine_photo,d55487f6b9833914549348cc2839f9e9,10,4
electronics,d94b74483f40a15c2f4678a59c429408,10,3
electronics,fc7138a8f96aee8302e42916bbbbb818,10,15
electronics,abe0406750c920638274baad5a52d61e,9.99,2
computers_accessories,9111d9c5a15a527389c6ba216623b7b4,9.99,5
telephony,010a3a47c14f1295796c08419f32cef6,9.99,3
consoles_games,ddc46156c31a0339508eecfab975f4f6,9.98,3
electronics,369d0f92fe7f4588530a8fb9a1d7019d,9.9,2
electronics,54bd78d9fbadca90785bae236a7fef2e,9.9,2
electronics,6d9c13461ff3d5e84455aec235969d23,9.9,3
electronics,b969a0b5d4b1c5c7458bf16c0ad407ad,9.9,2
telephony,d68eca92c5a12467b856479934dc39af,9.9,3
telephony,ebec0feb5e83056683c5ae11d39c3f11,9.9,2
telephony,fb0467f650186a474da44003e623a3c4,9.9,3
telephony,8d51190d4e52d32e6abf3d0551501114,9.88,3
electronics,1358be13996236fe81c97f6bc997fbb3,9.5,3
electronics,36fc6e3cc37a14037506dde26d4e8655,9.5,3
electronics,3fe92971b9d5a0280651851e06ea0ef1,9.5,2
consoles_games,e7e03e8b1be7be77130e8f6e719fae5f,9,3
electronics,0df80257de6a3154415598a80718fb81,9,4
electronics,7b4d5bca6951e2d3f89fa2bdfa6791aa,9,3
electronics,a76d6212f99d1253fb7bcfe02ce87d8a,9,5
electronics,b60856ce32d90658dbf99b9485327c25,9,26
consoles_games,d41dc2f2979f52d75d78714b378d4068,8.99,9
computers_accessories,c5cb254d666e4420d56b5dc67ff59d29,8.99,3
dvds_blu_ray,133f594a246e5c52489304a4b5a39830,8.9,3
computers_accessories,e8b0fa506cda44528a15318cef8a27a0,8.9,2
computers_accessories,a4b5771bb3bd270e2baacfc4430798cf,8.5,4
computers_accessories,8afee64dc809d5e833ae113a81774ddc,7.9,2
telephony,2083a6feb4bbb31f6abc92fc24e468c0,7,26
electronics,5dbf50af9485478b933f1028e108640d,5.99,12
electronics,90df1d60e33ed1bdadec994d809f4bfd,5.3,4
computers_accessories,a23331d31bc426296b09f6a373f6aab5,5.2,3
consoles_games,ac3bf6e6f3fc94d003fe0eaa8de7738d,5.18,2
